id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
34222270,2019/05/11 8:35 AM UTC,2019-05-11,,UTC,,2347503,mollyopsis,2019-10-11 22:04:04 UTC,2020-01-04 11:10:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34222270,https://static.inaturalist.org/photos/53831907/medium.jpg?1570831219,,"",Growing between brick pavers. Close-up shot through 20x hand lens.,false,1,0,false,,"Brooklyn, NY 11225, USA",40.6602037,-73.9689558,2888,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
34275651,2015/03/11 11:47 AM HST,2015-03-11,2015-03-11 21:47:00 UTC,Hawaii,,2116455,davidenrique,2019-10-12 23:19:20 UTC,2020-01-04 10:44:51 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/34275651,https://static.inaturalist.org/photos/53920686/medium.jpeg?1570920985,,"",,false,1,0,false,,"North Carolina, US",35.7327991557,-78.9954439315,11,obscured,,true,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
36092535,Tue Nov 26 2019 10:12:54 GMT+0000 (GMT),2019-11-26,2019-11-26 10:12:54 UTC,UTC,,2451832,thisisb3th,2019-11-26 10:13:32 UTC,2020-01-04 10:45:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36092535,https://static.inaturalist.org/photos/57008096/medium.jpg?1574763221,,"",,false,1,0,false,3,"West Park, Wolverhampton, England, GB",52.5916015871,-2.1406411977,32,,,false,,,Funariaceae,Physcomitrium pyriforme,common bladder moss,Plantae,154195
36750290,2019/06/09 1:26 PM EDT,2019-06-09,2019-06-09 17:26:00 UTC,Eastern Time (US & Canada),,12158,erikamitchell,2019-12-18 12:23:56 UTC,2020-03-27 00:02:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36750290,https://static.inaturalist.org/photos/58142394/medium.jpg?1576670660,,"Life, Nature, Plant Species, Plantae, mosses, plant, plants",,false,2,0,false,,"Washington, Vermont, United States",44.28234883,-72.5795340683,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
36890285,2019-12-23 12:18:00 PM EST,2019-12-23,2019-12-23 17:18:00 UTC,Eastern Time (US & Canada),,676759,cjpasiche,2019-12-23 19:51:36 UTC,2020-01-04 10:52:07 UTC,research,,https://www.inaturalist.org/observations/36890285,https://static.inaturalist.org/photos/58389973/medium.jpeg?1577130700,,"","On soil at the base of an ornamental tree, Dollar Tree.",false,1,0,false,2,"Stanton, DE 19804, USA",39.731308594,-75.5794660002,16,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
36948491,2019-12-25 12:46:00 PM EST,2019-12-25,2019-12-25 17:46:00 UTC,Eastern Time (US & Canada),,676759,cjpasiche,2019-12-25 21:35:25 UTC,2019-12-25 21:35:48 UTC,needs_id,,https://www.inaturalist.org/observations/36948491,https://static.inaturalist.org/photos/58490160/medium.jpeg?1577309728,,"",On gravelly soil in full sun in pstking lot. Betchel Park. ,false,0,0,false,2,"Edgemoor, DE 19810, USA",39.821923227,-75.4759451374,35,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
37339300,2020-01-06 9:32:00 AM CST,2020-01-06,2020-01-06 15:32:00 UTC,Central Time (US & Canada),,27667,fiddleclif,2020-01-06 15:40:45 UTC,2020-03-17 19:07:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37339300,https://static.inaturalist.org/photos/59175493/medium.jpeg?1578325255,,"",In shaded lawn next to (north side) building.,false,0,0,false,2,"Edinburg, TX, USA",26.3070197012,-98.1707616895,26,,,false,gps,gps,Physcomitrium,Physcomitrium,,Plantae,154196
37591395,Tue Jan 14 2020 12:25:00 GMT-0600 (CST),2020-01-14,2020-01-14 12:25:00 UTC,UTC,,2527906,wizbee,2020-01-14 18:25:29 UTC,2020-02-08 23:16:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37591395,https://static.inaturalist.org/photos/59621672/medium.jpg?1579026367,,"",I have a few patches of these growing in between of my patio blocks. The photos are of to different patches.,false,0,0,false,3,"Bayou Cane Dr, Marrero, LA, US",29.8211946237,-90.1012169957,16,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
37658324,Thu May 01 2014 09:59:31 GMT-0400 (EDT),2014-05-01,2014-05-01 13:59:31 UTC,Eastern Time (US & Canada),,1222962,gardenbeth,2020-01-16 19:32:52 UTC,2020-03-13 17:38:58 UTC,needs_id,,https://www.inaturalist.org/observations/37658324,https://static.inaturalist.org/photos/63403028/medium.jpg?1584121134,,"",,false,0,0,false,3,"Edgecliff Rd, Watertown, MA, US",42.3744375519,-71.1599472891,22,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
37715312,Sat Jan 18 2020 12:30:03 GMT-0600 (CST),2020-01-18,2020-01-18 12:30:03 UTC,UTC,,818066,ashleybee,2020-01-18 18:31:35 UTC,2020-01-20 19:07:25 UTC,research,,https://www.inaturalist.org/observations/37715312,https://static.inaturalist.org/photos/59846912/medium.jpg?1579372331,,"",,false,1,0,false,3,"Bloomfield Rd, Valley View, TX, US",33.45228333,-97.01154445,4,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
37822034,Tue Jan 21 2020 13:31:10 GMT-0600 (CST),2020-01-21,2020-01-21 19:31:10 UTC,Central Time (US & Canada),,76286,klwelty,2020-01-21 19:37:58 UTC,2020-01-29 02:32:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37822034,https://static.inaturalist.org/photos/60450179/medium.jpg?1580245917,,"",,false,0,0,false,3,"Peace Dr, Frisco, TX, US",33.11080283,-96.85336333,4,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
37949354,Sat Jan 25 2020 09:12:31 GMT-0600 (CST),2020-01-25,2020-01-25 15:12:31 UTC,Central Time (US & Canada),,208047,renkaw,2020-01-25 16:12:52 UTC,2020-01-27 11:18:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37949354,https://static.inaturalist.org/photos/60239947/medium.jpg?1579968776,,"",,false,0,0,false,3,"Zachary-Deerford Rd, Zachary, LA, US",30.6372833333,-91.0978861667,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
37953539,Sat Jan 25 2020 12:14:51 GMT-0600 (CST),2020-01-25,2020-01-25 18:14:51 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-01-25 18:15:19 UTC,2020-01-30 20:21:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/37953539,https://static.inaturalist.org/photos/60247340/medium.jpg?1579976125,,"",,false,0,0,false,3,"Cedar Lake Dr, Providence Village, TX, US",33.2255491172,-96.9501729053,16,,,false,,,Physcomitrium,Physcomitrium,,Plantae,154196
38183149,Sat Feb 01 2020 09:59:04 GMT-0600 (CST),2020-02-01,2020-02-01 15:59:04 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-01 15:59:44 UTC,2020-02-03 10:05:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38183149,https://static.inaturalist.org/photos/60648123/medium.jpg?1580572789,,"","Guessing?!  
",false,1,0,false,3,"Warbler Ln, Aubrey, TX, US",33.2245241821,-96.9409743654,24,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38183379,Sat Feb 01 2020 10:08:40 GMT-0600 (CST),2020-02-01,2020-02-01 16:08:40 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-01 16:09:00 UTC,2020-02-03 10:05:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38183379,https://static.inaturalist.org/photos/60648549/medium.jpg?1580573347,,"",Another patch,false,1,0,false,3,"Warbler Ln, Aubrey, TX, US",33.2243546523,-96.9409218847,8,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38205109,Sat Feb 01 2020 16:17:10 GMT-0600 (CST),2020-02-01,2020-02-01 16:17:10 UTC,UTC,,1379370,cnelsonfunk,2020-02-02 03:08:04 UTC,2020-02-03 10:06:04 UTC,research,,https://www.inaturalist.org/observations/38205109,https://static.inaturalist.org/photos/60685539/medium.jpg?1580612889,,"",,false,1,0,false,3,"Crestcreek Ct, McKinney, TX, US",33.206945,-96.66093333,18,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38209670,Tue Jan 21 2020 16:48:46 GMT-0600 (CST),2020-01-21,2020-01-22 02:48:46 UTC,Hawaii,,1739755,atozbotanicals,2020-02-02 06:11:38 UTC,2020-03-26 05:27:10 UTC,research,,https://www.inaturalist.org/observations/38209670,https://static.inaturalist.org/photos/60693779/medium.jpg?1580623913,,"",With spore images.,false,3,0,false,3,"N Old Orchard Ln, Lewisville, TX, US",33.0502028333,-97.0259166667,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38218856,Sun Feb 02 2020 08:37:01 GMT-0600 (CST),2020-02-02,2020-02-02 14:37:01 UTC,Central Time (US & Canada),,701556,kathrynwells333,2020-02-02 14:41:09 UTC,2020-02-10 03:49:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38218856,https://static.inaturalist.org/photos/60710323/medium.jpg?1580654475,,"",,false,2,0,false,3,"Fair Lake Rd, Flower Mound, TX, US",33.0239,-97.14583617,10,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38224468,Sun Feb 02 2020 12:00:30 GMT-0600 (CST),2020-02-02,2020-02-02 18:00:30 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-02 18:01:36 UTC,2020-02-05 01:57:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38224468,https://static.inaturalist.org/photos/60719881/medium.jpg?1580666507,,"",Paloma Creek Elementary.  We can ask the science teachers if they want the kiddos to take and send this sample to Dr. Medina.,false,1,0,false,3,"Navo Rd, Aubrey, TX, US",33.2291191509,-96.9307437351,6,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38263048,Sun Feb 02 2020 13:22:50 GMT-0600 (CST),2020-02-02,2020-02-02 19:22:50 UTC,Central Time (US & Canada),,77652,birdladymilam,2020-02-03 17:25:21 UTC,2020-02-07 16:21:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38263048,https://static.inaturalist.org/photos/60787890/medium.jpg?1580750923,,"",,false,1,0,false,3,"4571 SH-36, Milano, TX, US",30.656555,-96.8160783333,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38360745,Thu Feb 06 2020 09:33:54 GMT-0600 (CST),2020-02-06,2020-02-06 19:33:54 UTC,Hawaii,,613577,schylerbrown,2020-02-06 16:14:39 UTC,2020-02-09 15:12:33 UTC,research,,https://www.inaturalist.org/observations/38360745,https://static.inaturalist.org/photos/60956937/medium.jpg?1581005697,,"",Hoping to harvest and send your way when they are ready! @rmedina,false,1,0,false,3,"E Jones St, Lewisville, TX, US",33.0655888333,-96.97515,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38360768,Thu Feb 06 2020 09:18:13 GMT-0600 (CST),2020-02-06,2020-02-06 19:18:13 UTC,Hawaii,,613577,schylerbrown,2020-02-06 16:15:42 UTC,2020-02-09 15:12:08 UTC,research,,https://www.inaturalist.org/observations/38360768,https://static.inaturalist.org/photos/60956971/medium.jpg?1581005763,,"",Hoping to harvest and send your way when they are ready! @rmedina,false,1,0,false,3,"E Jones St, Lewisville, TX, US",33.0685361667,-96.96308,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38367965,Thu Feb 06 2020 14:41:26 GMT-0600 (CST),2020-02-06,2020-02-06 14:41:26 UTC,UTC,,844681,clarissamolina,2020-02-06 20:42:15 UTC,2020-02-09 15:06:21 UTC,research,,https://www.inaturalist.org/observations/38367965,https://static.inaturalist.org/photos/60969679/medium.jpg?1581021746,,"","found at hodge elementary! 
",false,1,0,false,3,"Hodge Elementary School, Denton, TX, US",33.2505277964,-97.0898414311,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38368046,Thu Feb 06 2020 14:44:42 GMT-0600 (CST),2020-02-06,2020-02-06 14:44:42 UTC,UTC,,844681,clarissamolina,2020-02-06 20:45:11 UTC,2020-02-09 15:06:03 UTC,research,,https://www.inaturalist.org/observations/38368046,https://static.inaturalist.org/photos/60969817/medium.jpg?1581021928,,"",,false,1,0,false,3,"Hodge Elementary School, Denton, TX, US",33.2504859288,-97.0898872801,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38368099,Thu Feb 06 2020 14:47:08 GMT-0600 (CST),2020-02-06,2020-02-06 14:47:08 UTC,UTC,,844681,clarissamolina,2020-02-06 20:47:57 UTC,2020-02-09 15:05:47 UTC,research,,https://www.inaturalist.org/observations/38368099,https://static.inaturalist.org/photos/60969915/medium.jpg?1581022082,,"",,false,1,0,false,3,"Hodge Elementary School, Denton, TX, US",33.250624314,-97.0897750464,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38393267,Fri Feb 07 2020 11:30:37 GMT-0600 (CST),2020-02-07,2020-02-07 17:30:37 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-07 17:30:58 UTC,2020-02-14 19:02:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38393267,https://static.inaturalist.org/photos/61011187/medium.jpg?1581096661,,"",,false,1,0,false,3,"Lewisville, TX, US",33.0644876587,-96.9313605302,8,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38404113,Fri Feb 07 2020 17:06:42 GMT-0600 (CST),2020-02-07,2020-02-07 23:06:42 UTC,Central America,,1093434,shbayley,2020-02-07 23:09:04 UTC,2020-02-14 19:03:04 UTC,research,,https://www.inaturalist.org/observations/38404113,https://static.inaturalist.org/photos/61029726/medium.jpg?1581116996,,"",,false,1,0,false,3,"Parish Rd, Sumrall, MS, US",31.37769167,-89.51201667,9133,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38427942,Sat Feb 08 2020 10:56:41 GMT-0600 (CST),2020-02-08,2020-02-08 16:56:41 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-08 16:56:51 UTC,2020-03-26 17:49:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38427942,https://static.inaturalist.org/photos/61071581/medium.jpg?1581181017,,"",,false,1,0,false,3,"University of North Texas - Discovery Park, Denton, TX, US",33.2517501039,-97.149548793,8,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38438231,Sat Feb 08 2020 10:15:14 GMT-0600 (CST),2020-02-08,2020-02-08 16:15:14 UTC,Central Time (US & Canada),,783913,lisa281,2020-02-08 21:17:55 UTC,2020-02-14 19:03:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38438231,https://static.inaturalist.org/photos/61089418/medium.jpg?1581196679,,"",,false,3,0,false,3,"Frisco, TX, US",33.171795,-96.844009,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38472296,Sun Feb 09 2020 12:12:47 GMT-0600 (CST),2020-02-09,2020-02-09 18:12:47 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-02-09 18:14:15 UTC,2020-03-26 05:27:45 UTC,research,,https://www.inaturalist.org/observations/38472296,https://static.inaturalist.org/photos/61148432/medium.jpg?1581272060,,"",,false,2,0,false,3,"N Old Orchard Ln, Lewisville, TX, US",33.0501361667,-97.0258861667,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38479692,Sun Feb 09 2020 15:14:31 GMT-0600 (CST),2020-02-09,2020-02-09 21:14:31 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-09 21:14:39 UTC,2020-02-14 19:03:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38479692,https://static.inaturalist.org/photos/61161227/medium.jpg?1581282892,,"",,false,1,0,false,3,"Canvasback Dr, Little Elm, TX, US",33.2254256242,-96.9387100709,12,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38652611,2020/02/14 1:50 PM UTC,2020-02-14,,UTC,,1044208,saltyhiker,2020-02-15 00:20:48 UTC,2020-02-19 16:02:47 UTC,research,,https://www.inaturalist.org/observations/38652611,https://static.inaturalist.org/photos/61462845/medium.jpeg?1581726016,,"","",false,1,0,false,,"Fort Worth, TX, USA",32.6287616667,-97.425445,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38670410,2020/02/14 9:53 AM EST,2020-02-14,2020-02-14 14:53:00 UTC,Eastern Time (US & Canada),,2535656,autrpy,2020-02-15 15:41:01 UTC,2020-03-09 06:30:16 UTC,research,CC0,https://www.inaturalist.org/observations/38670410,https://static.inaturalist.org/photos/61490830/medium.jpeg?1581777353,,"",Found growing on soil brought up by a fallen tree.,false,1,0,false,,"Jones County, NC, USA",35.0312083333,-77.1365666667,,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38688252,Sat Feb 15 2020 16:20:44 GMT-0600 (CST),2020-02-15,2020-02-15 22:20:44 UTC,Central Time (US & Canada),,406827,kommissar,2020-02-15 23:35:45 UTC,2020-02-19 16:10:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38688252,https://static.inaturalist.org/photos/61524817/medium.jpg?1581809753,,"",,false,1,0,false,3,"Auburn, AL, US",32.66336333,-85.52646667,12,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38708777,Sat Feb 15 2020 09:44:25 GMT-0500 (EST),2020-02-15,2020-02-15 14:44:25 UTC,Eastern Time (US & Canada),,861411,andreaapplepie,2020-02-16 14:13:39 UTC,2020-02-19 16:13:21 UTC,research,,https://www.inaturalist.org/observations/38708777,https://static.inaturalist.org/photos/61562926/medium.jpg?1581862426,,"",,false,1,0,false,3,"Georgia Southern University, Statesboro, GA, US",32.42117833,-81.78980333,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38751918,2020/02/17 2:47 PM MSK,2020-02-17,2020-02-17 11:47:00 UTC,Moscow,,1453678,melodi_96,2020-02-17 14:01:49 UTC,2020-02-17 14:01:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/38751918,https://static.inaturalist.org/photos/61639286/medium.jpg?1581948086,,"",,false,0,0,false,,"Королёв, Московская обл., Россия",55.9034132763,37.8491991911,2,,,false,,,Physcomitrium pyriforme,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38758588,Mon Feb 17 2020 11:32:25 GMT-0500 (EST),2020-02-17,2020-02-17 16:32:25 UTC,Eastern Time (US & Canada),,86246,dbarber,2020-02-17 17:25:41 UTC,2020-02-19 16:43:29 UTC,research,,https://www.inaturalist.org/observations/38758588,https://static.inaturalist.org/photos/61650872/medium.jpg?1581960365,,"",,false,0,0,false,3,"N Fillmore St, Arlington, VA, US",38.87913,-77.09198883,65,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38762564,Mon Feb 17 2020 12:59:42 GMT-0600 (CST),2020-02-17,2020-02-17 12:59:42 UTC,UTC,,818066,ashleybee,2020-02-17 19:04:21 UTC,2020-02-19 16:54:48 UTC,research,,https://www.inaturalist.org/observations/38762564,https://static.inaturalist.org/photos/61657673/medium.jpg?1581966401,,"",,false,1,0,false,3,"Little Bear Creek Park, Euless, TX, US",32.86475833,-97.0703055,17,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38767864,2020-02-17 2:51:16 PM CST,2020-02-17,2020-02-18 00:51:16 UTC,Hawaii,,1098129,roselibrarian,2020-02-17 21:08:16 UTC,2020-02-19 16:49:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38767864,https://static.inaturalist.org/photos/61666773/medium.jpeg?1581973706,,"",,false,0,0,false,2,"Texas, US",33.0191637385,-96.8621120902,263,obscured,,true,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38771003,Mon Feb 17 2020 16:15:33 GMT-0600 (CST),2020-02-17,2020-02-17 16:15:33 UTC,UTC,,2551646,emilycallender,2020-02-17 22:16:13 UTC,2020-02-19 16:51:06 UTC,research,,https://www.inaturalist.org/observations/38771003,https://static.inaturalist.org/photos/61672281/medium.jpg?1581977778,,"",,false,1,0,false,3,"Presidents Home Dr, Ellisville, MS, US",31.5933210589,-89.1997710709,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38771038,2020-02-17 4:14:55 PM CST,2020-02-17,2020-02-17 16:14:55 UTC,UTC,,2551893,cmarin01,2020-02-17 22:16:58 UTC,2020-02-19 16:58:05 UTC,research,,https://www.inaturalist.org/observations/38771038,https://static.inaturalist.org/photos/61672349/medium.jpeg?1581977824,,"",,false,1,0,false,2,"Ellisville, MS 39437, USA",31.5933895111,-89.1997451782,,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38771431,Mon Feb 17 2020 16:16:52 GMT-0600 (CST),2020-02-17,2020-02-17 16:16:52 UTC,UTC,,2552004,julie937,2020-02-17 22:26:59 UTC,2020-02-19 17:00:41 UTC,research,,https://www.inaturalist.org/observations/38771431,https://static.inaturalist.org/photos/61673116/medium.jpg?1581978425,,"",,false,1,0,false,3,"Presidents Home Dr, Ellisville, MS, US",31.5935309034,-89.2001851134,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38777647,Mon Feb 17 2020 16:16:21 GMT-0600 (CST),2020-02-17,2020-02-17 22:16:21 UTC,Central Time (US & Canada),,527374,eric_shows,2020-02-18 00:56:55 UTC,2020-02-19 17:00:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38777647,https://static.inaturalist.org/photos/61683460/medium.jpg?1581987430,,"",,false,0,0,false,3,"Presidents Home Dr, Ellisville, MS, US",31.59335,-89.19977,8,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38777657,Mon Feb 17 2020 16:25:18 GMT-0600 (CST),2020-02-17,2020-02-17 22:25:18 UTC,Central Time (US & Canada),,527374,eric_shows,2020-02-18 00:57:23 UTC,2020-02-19 17:02:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38777657,https://static.inaturalist.org/photos/61683501/medium.jpg?1581987465,,"",,false,0,0,false,3,"Presidents Home Dr, Ellisville, MS, US",31.59360333,-89.20015,11,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38778341,2020/02/16 10:07 AM HST,2020-02-16,2020-02-16 20:07:00 UTC,Hawaii,,454536,jmgconsult,2020-02-18 01:15:32 UTC,2020-02-19 17:16:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38778341,https://static.inaturalist.org/photos/61684188/medium.jpg?1581988105,,"",,false,0,0,false,,"Northeast Washington, Washington, DC, USA",38.9129503173,-76.9439234802,202,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38916904,Sun Feb 16 2020 11:13:11 GMT-0500 (EST),2020-02-16,2020-02-16 16:13:11 UTC,Eastern Time (US & Canada),,1046533,johnmcl228,2020-02-20 19:35:01 UTC,2020-02-21 13:45:52 UTC,research,,https://www.inaturalist.org/observations/38916904,https://static.inaturalist.org/photos/61866561/medium.jpg?1582247648,,"",,false,0,0,false,3,"5600 Marvin K Moss Ln, Wilmington, NC, US",34.1423011417,-77.8671803215,115,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
38943135,Thu Feb 20 2020 19:22:33 GMT-0600 (CST),2020-02-20,2020-02-21 01:22:33 UTC,Central Time (US & Canada),,2596607,afranks1,2020-02-21 01:22:54 UTC,2020-02-21 13:49:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/38943135,https://static.inaturalist.org/photos/61867023/medium.jpg?1582248192,,"",,false,0,0,false,3,"Austin Peay State University, Clarksville, TN, US",36.5328990883,-87.3505263111,38,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
39065062,Sat Feb 22 2020 16:29:34 GMT-0600 (CST),2020-02-22,2020-02-22 21:29:34 UTC,Eastern Time (US & Canada),,15723,reallifeecology,2020-02-22 23:35:14 UTC,2020-02-24 17:01:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/39065062,https://static.inaturalist.org/photos/61986094/medium.jpg?1582414538,,"",,false,1,0,false,3,"Lincoln County, US-LA, US",32.5282379519,-92.6423016843,30,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
39086995,Sat Feb 22 2020 17:15:29 GMT-0500 (EST),2020-02-22,2020-02-22 22:15:29 UTC,Eastern Time (US & Canada),,86246,dbarber,2020-02-23 12:37:06 UTC,2020-02-23 17:33:11 UTC,research,,https://www.inaturalist.org/observations/39086995,https://static.inaturalist.org/photos/62017294/medium.jpg?1582461431,,"",Watching it for Physco Hunt project—spores not ready yet!,false,0,0,false,3,"N Fillmore St, Arlington, VA, US",38.87901667,-77.09190283,65,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
39088630,Mon Feb 17 2020 16:16:03 GMT-0600 (CST),2020-02-17,2020-02-17 16:16:03 UTC,UTC,,2555434,a_nelson20,2020-02-23 13:53:34 UTC,2020-03-14 16:57:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39088630,https://static.inaturalist.org/photos/62020266/medium.jpg?1582466031,,"",,false,1,0,false,3,"Presidents Home Dr, Ellisville, MS, US",31.59338667,-89.19979167,4,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
39096517,Mon Feb 17 2020 16:15:07 GMT-0600 (CST),2020-02-17,2020-02-17 16:15:07 UTC,UTC,,2551543,carleighmurray,2020-02-23 18:02:33 UTC,2020-03-14 23:38:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39096517,https://static.inaturalist.org/photos/62033503/medium.jpg?1582480972,,"",,false,2,0,false,3,"Presidents Home Dr, Ellisville, MS, US",31.59336333,-89.19982167,4,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
39096993,Sun Feb 23 2020 12:12:51 GMT-0600 (CST),2020-02-23,2020-02-23 18:12:51 UTC,Central Time (US & Canada),,301957,baxter-slye,2020-02-23 18:13:03 UTC,2020-02-24 15:38:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/39096993,https://static.inaturalist.org/photos/62034249/medium.jpg?1582481595,,"",,false,0,0,false,3,"Canvasback Dr, Aubrey, TX, US",33.2254031854,-96.9385011202,12,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
